id,iteration_no,run_name,sent_id,error_type,gold_class,pred_class,gold_span,pred_span,eval_cond
2788,second,mt5_train_nodiac,1683,wrong_type,LOC,GPE,"(14,18)","(14,18)",
2789,second,mt5_train_nodiac,1683,wrong_type,LOC,GPE,"(13,13)","(13,13)",
2790,second,mt5_train_nodiac,1683,spurious,O,NUMERIC,,"(52,52)",diac
2791,second,mt5_train_nodiac,1683,spurious,O,NUMERIC,,"(53,53)",diac
2792,second,mt5_train_nodiac,1683,spurious,O,NUMERIC,,"(54,54)",diac
2793,second,mt5_train_nodiac,1684,missed,ORG,O,"(15,15)",,diac
2794,second,mt5_train_nodiac,1684,missed,ORG,O,"(16,18)",,diac
2795,second,mt5_train_nodiac,1684,missed,EVENT,O,"(41,41)",,diac
2796,second,mt5_train_nodiac,1684,missed,EVENT,O,"(42,46)",,diac
2797,second,mt5_train_nodiac,1685,missed,WORK_OF_ART,O,"(6,6)",,diac
2798,second,mt5_train_nodiac,1685,missed,WORK_OF_ART,O,"(7,9)",,diac
2799,second,mt5_train_nodiac,1685,spurious,O,DATETIME,,"(4,4)",diac
2800,second,mt5_train_nodiac,1686,wrong_type,GPE,FACILITY,"(144,144)","(144,144)",
2801,second,mt5_train_nodiac,1686,missed,GPE,O,"(145,146)",,diac
2802,second,mt5_train_nodiac,1686,spurious,O,LOC,,"(122,122)",diac
2803,second,mt5_train_nodiac,1686,spurious,O,FACILITY,,"(145,145)",diac
2804,second,mt5_train_nodiac,1688,missed,PERSON,O,"(7,10)",,diac
2805,second,mt5_train_nodiac,1688,missed,PERSON,O,"(65,65)",,diac
2806,second,mt5_train_nodiac,1688,missed,PERSON,O,"(66,66)",,diac
2807,second,mt5_train_nodiac,1688,missed,PERSON,O,"(75,75)",,diac
2808,second,mt5_train_nodiac,1688,missed,PERSON,O,"(76,76)",,diac
2809,second,mt5_train_nodiac,1688,spurious,O,PERSON,,"(11,11)",diac
2810,second,mt5_train_nodiac,1688,spurious,O,PERSON,,"(12,12)",diac
2811,second,mt5_train_nodiac,1693,wrong_boundary,PERSON,PERSON,"(33,47)","(33,39)",diac
2812,second,mt5_train_nodiac,1694,spurious,O,FACILITY,,"(0,0)",diac
2813,second,mt5_train_nodiac,1694,spurious,O,FACILITY,,"(1,1)",diac
2814,second,mt5_train_nodiac,1697,spurious,O,PERSON,,"(95,95)",diac
2815,second,mt5_train_nodiac,1697,spurious,O,PERSON,,"(96,96)",diac
2816,second,mt5_train_nodiac,1700,wrong_type,ORG,PERSON,"(22,22)","(22,22)",
2817,second,mt5_train_nodiac,1700,missed,ORG,O,"(23,44)",,diac
2818,second,mt5_train_nodiac,1700,spurious,O,PERSON,,"(23,27)",diac
2819,second,mt5_train_nodiac,1700,spurious,O,PERSON,,"(30,30)",diac
2820,second,mt5_train_nodiac,1700,spurious,O,PERSON,,"(31,31)",diac
2821,second,mt5_train_nodiac,1700,spurious,O,PERSON,,"(32,32)",diac
2822,second,mt5_train_nodiac,1700,spurious,O,PERSON,,"(33,35)",diac
2823,second,mt5_train_nodiac,1702,missed,PERSON,O,"(17,17)",,diac
2824,second,mt5_train_nodiac,1702,missed,PERSON,O,"(18,21)",,diac
2825,second,mt5_train_nodiac,1704,wrong_boundary,NUMERIC,NUMERIC,"(60,61)","(60,60)",diac
2826,second,mt5_train_nodiac,1707,missed,DATETIME,O,"(21,26)",,diac
2827,second,mt5_train_nodiac,1708,wrong_boundary,PERSON,PERSON,"(56,61)","(56,60)",diac
2828,second,mt5_train_nodiac,1709,wrong_boundary,PERSON,PERSON,"(61,65)","(61,61)",diac
2829,second,mt5_train_nodiac,1711,missed,PERSON,O,"(298,298)",,diac
2830,second,mt5_train_nodiac,1711,missed,PERSON,O,"(299,302)",,diac
2831,second,mt5_train_nodiac,1712,wrong_boundary,ORG,ORG,"(8,38)","(8,34)",diac
2832,second,mt5_train_nodiac,1712,spurious,O,ORG,,"(35,38)",diac
2833,second,mt5_train_nodiac,1712,spurious,O,EVENT,,"(71,71)",diac
2834,second,mt5_train_nodiac,1712,spurious,O,EVENT,,"(72,72)",diac
2835,second,mt5_train_nodiac,1712,spurious,O,EVENT,,"(73,73)",diac
2836,second,mt5_train_nodiac,1712,spurious,O,EVENT,,"(74,85)",diac
2837,second,mt5_train_nodiac,1717,wrong_boundary,PERSON,PERSON,"(97,104)","(101,101)",diac
2838,second,mt5_train_nodiac,1717,missed,PERSON,O,"(83,83)",,diac
2839,second,mt5_train_nodiac,1717,missed,PERSON,O,"(84,84)",,diac
2840,second,mt5_train_nodiac,1717,missed,PERSON,O,"(85,87)",,diac
2841,second,mt5_train_nodiac,1717,spurious,O,PERSON,,"(102,104)",diac
2842,second,mt5_train_nodiac,1718,wrong_type,GPE,WORK_OF_ART,"(27,27)","(27,27)",
2843,second,mt5_train_nodiac,1718,wrong_type,GPE,WORK_OF_ART,"(25,25)","(25,25)",
2844,second,mt5_train_nodiac,1718,wrong_type,GPE,WORK_OF_ART,"(26,26)","(26,26)",
2845,second,mt5_train_nodiac,1718,missed,GPE,O,"(28,30)",,diac
2846,second,mt5_train_nodiac,1718,spurious,O,WORK_OF_ART,,"(28,34)",diac
2847,second,mt5_train_nodiac,1719,missed,PERSON,O,"(4,4)",,diac
2848,second,mt5_train_nodiac,1719,missed,PERSON,O,"(5,8)",,diac
2849,second,mt5_train_nodiac,1721,wrong_type,ORG,PERSON,"(28,33)","(28,33)",
2850,second,mt5_train_nodiac,1721,wrong_type,ORG,PERSON,"(23,23)","(23,23)",
2851,second,mt5_train_nodiac,1721,wrong_type,ORG,PERSON,"(27,27)","(27,27)",
2852,second,mt5_train_nodiac,1721,wrong_type,ORG,PERSON,"(25,25)","(25,25)",
2853,second,mt5_train_nodiac,1721,wrong_type,ORG,PERSON,"(26,26)","(26,26)",
2854,second,mt5_train_nodiac,1721,wrong_type,ORG,PERSON,"(24,24)","(24,24)",
2855,second,mt5_train_nodiac,1721,wrong_boundary,PERSON,PERSON,"(42,68)","(42,57)",diac
2856,second,mt5_train_nodiac,1721,spurious,O,PERSON,,"(58,68)",diac
2857,second,mt5_train_nodiac,1723,missed,PERIOD,O,"(5,5)",,diac
2858,second,mt5_train_nodiac,1723,missed,PERIOD,O,"(6,12)",,diac
2859,second,mt5_train_nodiac,1724,wrong_type,ORDINAL,DATETIME,"(4,4)","(4,4)",
2860,second,mt5_train_nodiac,1724,wrong_type,ORDINAL,DATETIME,"(3,3)","(3,3)",
2861,second,mt5_train_nodiac,1724,missed,ORDINAL,O,"(5,10)",,diac
2862,second,mt5_train_nodiac,1724,spurious,O,DATETIME,,"(5,13)",diac
2863,second,mt5_train_nodiac,1725,missed,NAT_REL_POL,O,"(5,5)",,diac
2864,second,mt5_train_nodiac,1725,missed,NAT_REL_POL,O,"(6,9)",,diac
2865,second,mt5_train_nodiac,1726,wrong_boundary,PERSON,PERSON,"(137,141)","(137,139)",diac
2866,second,mt5_train_nodiac,1730,missed,DATETIME,O,"(53,66)",,diac
2867,second,mt5_train_nodiac,1731,wrong_boundary,DATETIME,DATETIME,"(55,57)","(55,63)",diac
2868,second,mt5_train_nodiac,1732,wrong_boundary,LOC,LOC,"(14,27)","(17,17)",diac
2869,second,mt5_train_nodiac,1732,wrong_boundary,LOC,LOC,"(32,40)","(32,34)",diac
2870,second,mt5_train_nodiac,1732,missed,LOC,O,"(13,13)",,diac
2871,second,mt5_train_nodiac,1732,spurious,O,LOC,,"(18,18)",diac
2872,second,mt5_train_nodiac,1732,spurious,O,LOC,,"(24,24)",diac
2873,second,mt5_train_nodiac,1732,spurious,O,LOC,,"(25,27)",diac
2874,second,mt5_train_nodiac,1733,wrong_type,WORK_OF_ART,ORG,"(13,13)","(13,13)",
2875,second,mt5_train_nodiac,1733,wrong_type,WORK_OF_ART,ORG,"(14,15)","(14,15)",
2876,second,mt5_train_nodiac,1734,wrong_boundary,ORG,ORG,"(1,19)","(1,7)",diac
2877,second,mt5_train_nodiac,1737,missed,PERSON,O,"(10,10)",,diac
2878,second,mt5_train_nodiac,1737,missed,PERSON,O,"(11,17)",,diac
2879,second,mt5_train_nodiac,1737,spurious,O,NUMERIC,,"(42,43)",diac
2880,second,mt5_train_nodiac,1737,spurious,O,PERSON,,"(58,59)",diac
2881,second,mt5_train_nodiac,1740,wrong_boundary,DATETIME,DATETIME,"(86,95)","(86,86)",diac
2882,second,mt5_train_nodiac,1740,missed,PERSON,O,"(50,50)",,diac
2883,second,mt5_train_nodiac,1740,missed,PERSON,O,"(51,51)",,diac
2884,second,mt5_train_nodiac,1740,missed,PERSON,O,"(52,60)",,diac
2885,second,mt5_train_nodiac,1740,missed,WORK_OF_ART,O,"(169,169)",,diac
2886,second,mt5_train_nodiac,1740,missed,WORK_OF_ART,O,"(170,174)",,diac
2887,second,mt5_train_nodiac,1741,missed,FACILITY,O,"(28,44)",,diac
2888,second,mt5_train_nodiac,1741,spurious,O,ORG,,"(28,28)",diac
2889,second,mt5_train_nodiac,1743,missed,LOC,O,"(9,11)",,diac
2890,second,mt5_train_nodiac,1745,wrong_boundary,PERSON,PERSON,"(36,42)","(36,40)",diac
2891,second,mt5_train_nodiac,1746,missed,PERSON,O,"(9,9)",,diac
2892,second,mt5_train_nodiac,1746,missed,PERSON,O,"(10,10)",,diac
2893,second,mt5_train_nodiac,1746,missed,PERSON,O,"(11,11)",,diac
2894,second,mt5_train_nodiac,1746,missed,PERSON,O,"(12,12)",,diac
2895,second,mt5_train_nodiac,1746,missed,PERSON,O,"(13,13)",,diac
2896,second,mt5_train_nodiac,1746,missed,PERSON,O,"(14,23)",,diac
2897,second,mt5_train_nodiac,1749,wrong_boundary,PERSON,PERSON,"(89,92)","(89,89)",diac
2898,second,mt5_train_nodiac,1749,missed,PERSON,O,"(111,111)",,diac
2899,second,mt5_train_nodiac,1749,missed,PERSON,O,"(112,114)",,diac
2900,second,mt5_train_nodiac,1749,missed,PERSON,O,"(133,133)",,diac
2901,second,mt5_train_nodiac,1749,missed,PERSON,O,"(134,137)",,diac
2902,second,mt5_train_nodiac,1750,wrong_boundary,NUMERIC,NUMERIC,"(15,16)","(15,15)",diac
2903,second,mt5_train_nodiac,1754,wrong_boundary,PERSON,PERSON,"(2,11)","(2,4)",diac
2904,second,mt5_train_nodiac,1754,spurious,O,PERSON,,"(6,6)",diac
2905,second,mt5_train_nodiac,1754,spurious,O,PERSON,,"(7,11)",diac
2906,second,mt5_train_nodiac,1755,wrong_boundary,DATETIME,DATETIME,"(1,8)","(1,5)",diac
2907,second,mt5_train_nodiac,1755,wrong_boundary,PERSON,PERSON,"(27,35)","(27,44)",diac
2908,second,mt5_train_nodiac,1755,missed,PERSON,O,"(39,44)",,diac
2909,second,mt5_train_nodiac,1755,missed,PERSON,O,"(62,62)",,diac
2910,second,mt5_train_nodiac,1755,missed,PERSON,O,"(63,68)",,diac
2911,second,mt5_train_nodiac,1760,missed,ORG,O,"(0,0)",,diac
2912,second,mt5_train_nodiac,1760,missed,ORG,O,"(1,14)",,diac
2913,second,mt5_train_nodiac,1761,spurious,O,ORG,,"(38,38)",diac
2914,second,mt5_train_nodiac,1761,spurious,O,ORG,,"(39,41)",diac
2915,second,mt5_train_nodiac,1762,missed,ORG,O,"(41,41)",,diac
2916,second,mt5_train_nodiac,1762,missed,ORG,O,"(42,42)",,diac
2917,second,mt5_train_nodiac,1762,missed,ORG,O,"(43,49)",,diac
2918,second,mt5_train_nodiac,1763,wrong_type,ORG,GPE,"(129,129)","(129,129)",
2919,second,mt5_train_nodiac,1763,wrong_type,ORG,FACILITY,"(138,138)","(138,138)",
2920,second,mt5_train_nodiac,1763,missed,ORG,O,"(139,143)",,diac
2921,second,mt5_train_nodiac,1763,missed,DATETIME,O,"(234,234)",,diac
2922,second,mt5_train_nodiac,1763,missed,DATETIME,O,"(235,235)",,diac
2923,second,mt5_train_nodiac,1763,missed,ORG,O,"(238,238)",,diac
2924,second,mt5_train_nodiac,1763,missed,ORG,O,"(239,242)",,diac
2925,second,mt5_train_nodiac,1763,spurious,O,FACILITY,,"(139,142)",diac
2926,second,mt5_train_nodiac,1763,spurious,O,GPE,,"(172,172)",diac
2927,second,mt5_train_nodiac,1763,spurious,O,GPE,,"(173,173)",diac
2928,second,mt5_train_nodiac,1763,spurious,O,NAT_REL_POL,,"(217,217)",diac
2929,second,mt5_train_nodiac,1763,spurious,O,NAT_REL_POL,,"(218,218)",diac
2930,second,mt5_train_nodiac,1763,spurious,O,NAT_REL_POL,,"(219,219)",diac
2931,second,mt5_train_nodiac,1763,spurious,O,NAT_REL_POL,,"(220,220)",diac
2932,second,mt5_train_nodiac,1763,spurious,O,NAT_REL_POL,,"(221,222)",diac
2933,second,mt5_train_nodiac,1765,spurious,O,DATETIME,,"(21,21)",diac
2934,second,mt5_train_nodiac,1765,spurious,O,DATETIME,,"(22,33)",diac
2935,second,mt5_train_nodiac,1768,spurious,O,PERSON,,"(0,0)",diac
2936,second,mt5_train_nodiac,1768,spurious,O,PERSON,,"(1,3)",diac
2937,second,mt5_train_nodiac,1771,spurious,O,PERSON,,"(10,12)",diac
2938,second,mt5_train_nodiac,1774,spurious,O,ORG,,"(12,17)",diac
2939,second,mt5_train_nodiac,1779,missed,NUMERIC,O,"(28,28)",,diac
2940,second,mt5_train_nodiac,1779,missed,NUMERIC,O,"(29,29)",,diac
2941,second,mt5_train_nodiac,1779,missed,NUMERIC,O,"(30,30)",,diac
2942,second,mt5_train_nodiac,1779,missed,NUMERIC,O,"(31,31)",,diac
2943,second,mt5_train_nodiac,1779,missed,NUMERIC,O,"(32,32)",,diac
2944,second,mt5_train_nodiac,1779,missed,GPE,O,"(33,33)",,diac
2945,second,mt5_train_nodiac,1779,missed,GPE,O,"(34,35)",,diac
2946,second,mt5_train_nodiac,1779,spurious,O,ORG,,"(25,25)",diac
2947,second,mt5_train_nodiac,1779,spurious,O,ORG,,"(26,35)",diac
2948,second,mt5_train_nodiac,1784,missed,WORK_OF_ART,O,"(65,66)",,diac
2949,second,mt5_train_nodiac,1784,spurious,O,DATETIME,,"(0,0)",diac
2950,second,mt5_train_nodiac,1784,spurious,O,DATETIME,,"(1,6)",diac
2951,second,mt5_train_nodiac,1784,spurious,O,DATETIME,,"(71,71)",diac
2952,second,mt5_train_nodiac,1784,spurious,O,DATETIME,,"(72,72)",diac
2953,second,mt5_train_nodiac,1785,wrong_boundary,PERSON,PERSON,"(38,51)","(38,42)",diac
2954,second,mt5_train_nodiac,1785,missed,WORK_OF_ART,O,"(75,82)",,diac
2955,second,mt5_train_nodiac,1785,spurious,O,NAT_REL_POL,,"(31,31)",diac
2956,second,mt5_train_nodiac,1785,spurious,O,NAT_REL_POL,,"(32,37)",diac
2957,second,mt5_train_nodiac,1785,spurious,O,ORG,,"(75,75)",diac
2958,second,mt5_train_nodiac,1786,wrong_boundary,PERSON,PERSON,"(47,55)","(47,47)",diac
2959,second,mt5_train_nodiac,1789,wrong_boundary,GPE,GPE,"(32,36)","(32,32)",diac
2960,second,mt5_train_nodiac,1792,wrong_boundary,NAT_REL_POL,NAT_REL_POL,"(33,40)","(33,33)",diac
2961,second,mt5_train_nodiac,1792,missed,NAT_REL_POL,O,"(25,26)",,diac
2962,second,mt5_train_nodiac,1794,wrong_type,GPE,ORG,"(26,26)","(26,26)",
2963,second,mt5_train_nodiac,1794,spurious,O,NAT_REL_POL,,"(23,25)",diac
2964,second,mt5_train_nodiac,1795,wrong_boundary,PERSON,PERSON,"(110,136)","(110,111)",diac
2965,second,mt5_train_nodiac,1795,wrong_boundary,PERSON,PERSON,"(184,200)","(184,193)",diac
2966,second,mt5_train_nodiac,1795,missed,NUMERIC,O,"(70,70)",,diac
2967,second,mt5_train_nodiac,1795,missed,NUMERIC,O,"(71,71)",,diac
2968,second,mt5_train_nodiac,1795,spurious,O,NAT_REL_POL,,"(18,23)",diac
2969,second,mt5_train_nodiac,1795,spurious,O,GPE,,"(112,112)",diac
2970,second,mt5_train_nodiac,1795,spurious,O,GPE,,"(113,113)",diac
2971,second,mt5_train_nodiac,1795,spurious,O,GPE,,"(114,120)",diac
2972,second,mt5_train_nodiac,1795,spurious,O,PERSON,,"(121,121)",diac
2973,second,mt5_train_nodiac,1795,spurious,O,PERSON,,"(122,122)",diac
2974,second,mt5_train_nodiac,1795,spurious,O,PERSON,,"(123,136)",diac
2975,second,mt5_train_nodiac,1795,spurious,O,PERSON,,"(196,200)",diac
2976,second,mt5_train_nodiac,1796,wrong_type,GPE,PERSON,"(3,3)","(3,3)",
2977,second,mt5_train_nodiac,1796,wrong_type,GPE,PERSON,"(4,8)","(4,8)",
2978,second,mt5_train_nodiac,1796,wrong_type,GPE,PERSON,"(2,2)","(2,2)",
2979,second,mt5_train_nodiac,1801,missed,DATETIME,O,"(1,1)",,diac
2980,second,mt5_train_nodiac,1801,missed,DATETIME,O,"(2,8)",,diac
2981,second,mt5_train_nodiac,1801,missed,PERSON,O,"(12,15)",,diac
2982,second,mt5_train_nodiac,1801,missed,NUMERIC,O,"(58,58)",,diac
2983,second,mt5_train_nodiac,1801,missed,PERSON,O,"(79,81)",,diac
2984,second,mt5_train_nodiac,1804,missed,GPE,O,"(0,0)",,diac
2985,second,mt5_train_nodiac,1806,wrong_boundary,NUMERIC,NUMERIC,"(46,48)","(46,46)",diac
2986,second,mt5_train_nodiac,1809,missed,PERSON,O,"(40,40)",,diac
2987,second,mt5_train_nodiac,1809,missed,PERSON,O,"(41,45)",,diac
2988,second,mt5_train_nodiac,1816,spurious,O,PERSON,,"(30,31)",diac
2989,second,mt5_train_nodiac,1817,spurious,O,NAT_REL_POL,,"(25,25)",diac
2990,second,mt5_train_nodiac,1817,spurious,O,NAT_REL_POL,,"(26,28)",diac
2991,second,mt5_train_nodiac,1818,wrong_type,DATETIME,PERIOD,"(38,38)","(38,38)",
2992,second,mt5_train_nodiac,1818,wrong_type,DATETIME,PERIOD,"(37,37)","(37,37)",
2993,second,mt5_train_nodiac,1818,wrong_boundary,PERIOD,PERIOD,"(25,33)","(25,28)",diac
2994,second,mt5_train_nodiac,1818,wrong_boundary,DATETIME,DATETIME,"(173,179)","(173,185)",diac
2995,second,mt5_train_nodiac,1818,missed,DATETIME,O,"(39,39)",,diac
2996,second,mt5_train_nodiac,1818,missed,DATETIME,O,"(45,45)",,diac
2997,second,mt5_train_nodiac,1818,missed,DATETIME,O,"(51,51)",,diac
2998,second,mt5_train_nodiac,1818,spurious,O,PERIOD,,"(39,51)",diac
2999,second,mt5_train_nodiac,1818,spurious,O,PERSON,,"(96,96)",diac
3000,second,mt5_train_nodiac,1818,spurious,O,PERSON,,"(97,97)",diac
3001,second,mt5_train_nodiac,1819,wrong_boundary,ORG,ORG,"(11,74)","(11,19)",diac
3002,second,mt5_train_nodiac,1819,missed,ORG,O,"(77,88)",,diac
3003,second,mt5_train_nodiac,1819,spurious,O,ORG,,"(22,22)",diac
3004,second,mt5_train_nodiac,1819,spurious,O,ORG,,"(23,23)",diac
3005,second,mt5_train_nodiac,1819,spurious,O,ORG,,"(24,49)",diac
3006,second,mt5_train_nodiac,1819,spurious,O,GPE,,"(79,79)",diac
3007,second,mt5_train_nodiac,1819,spurious,O,GPE,,"(80,83)",diac
3008,second,mt5_train_nodiac,1819,spurious,O,NUMERIC,,"(84,84)",diac
3009,second,mt5_train_nodiac,1819,spurious,O,NUMERIC,,"(85,85)",diac
3010,second,mt5_train_nodiac,1820,missed,ORG,O,"(2,2)",,diac
3011,second,mt5_train_nodiac,1820,missed,ORG,O,"(3,3)",,diac
3012,second,mt5_train_nodiac,1820,missed,ORG,O,"(4,8)",,diac
3013,second,mt5_train_nodiac,1820,missed,NUMERIC,O,"(38,38)",,diac
3014,second,mt5_train_nodiac,1820,missed,ORG,O,"(62,62)",,diac
3015,second,mt5_train_nodiac,1820,missed,ORG,O,"(63,64)",,diac
3016,second,mt5_train_nodiac,1820,spurious,O,WORK_OF_ART,,"(26,28)",diac
3017,second,mt5_train_nodiac,1821,missed,GPE,O,"(103,103)",,diac
3018,second,mt5_train_nodiac,1821,missed,GPE,O,"(104,108)",,diac
3019,second,mt5_train_nodiac,1822,missed,WORK_OF_ART,O,"(151,153)",,diac
3020,second,mt5_train_nodiac,1823,missed,PERSON,O,"(175,179)",,diac
3021,second,mt5_train_nodiac,1824,wrong_boundary,WORK_OF_ART,WORK_OF_ART,"(23,32)","(23,24)",diac
3022,second,mt5_train_nodiac,1824,spurious,O,WORK_OF_ART,,"(25,25)",diac
3023,second,mt5_train_nodiac,1824,spurious,O,WORK_OF_ART,,"(26,26)",diac
3024,second,mt5_train_nodiac,1824,spurious,O,WORK_OF_ART,,"(27,32)",diac
3025,second,mt5_train_nodiac,1826,wrong_type,PERSON,GPE,"(62,62)","(62,62)",
3026,second,mt5_train_nodiac,1826,wrong_type,PERSON,GPE,"(61,61)","(61,61)",
3027,second,mt5_train_nodiac,1826,wrong_type,PERSON,GPE,"(60,60)","(60,60)",
3028,second,mt5_train_nodiac,1826,wrong_type,PERSON,GPE,"(63,65)","(63,65)",
3029,second,mt5_train_nodiac,1826,spurious,O,NAT_REL_POL,,"(8,8)",diac
3030,second,mt5_train_nodiac,1826,spurious,O,NAT_REL_POL,,"(9,9)",diac
3031,second,mt5_train_nodiac,1826,spurious,O,NAT_REL_POL,,"(10,10)",diac
3032,second,mt5_train_nodiac,1828,missed,NUMERIC,O,"(0,0)",,diac
3033,second,mt5_train_nodiac,1828,spurious,O,ORG,,"(2,2)",diac
3034,second,mt5_train_nodiac,1828,spurious,O,ORG,,"(4,4)",diac
3035,second,mt5_train_nodiac,1828,spurious,O,ORG,,"(5,5)",diac
3036,second,mt5_train_nodiac,1828,spurious,O,ORG,,"(6,8)",diac
3037,second,mt5_train_nodiac,1829,missed,NAT_REL_POL,O,"(41,41)",,diac
3038,second,mt5_train_nodiac,1829,missed,NAT_REL_POL,O,"(42,44)",,diac
3039,second,mt5_train_nodiac,1829,missed,NAT_REL_POL,O,"(45,45)",,diac
3040,second,mt5_train_nodiac,1829,missed,NAT_REL_POL,O,"(46,47)",,diac
3041,second,mt5_train_nodiac,1829,missed,DATETIME,O,"(178,178)",,diac
3042,second,mt5_train_nodiac,1829,missed,DATETIME,O,"(179,179)",,diac
3043,second,mt5_train_nodiac,1830,wrong_boundary,WORK_OF_ART,WORK_OF_ART,"(8,8)","(1,13)",diac
3044,second,mt5_train_nodiac,1830,missed,WORK_OF_ART,O,"(9,9)",,diac
3045,second,mt5_train_nodiac,1830,missed,WORK_OF_ART,O,"(10,10)",,diac
3046,second,mt5_train_nodiac,1830,missed,WORK_OF_ART,O,"(11,24)",,diac
3047,second,mt5_train_nodiac,1830,spurious,O,WORK_OF_ART,,"(0,0)",diac
3048,second,mt5_train_nodiac,1830,spurious,O,NAT_REL_POL,,"(14,14)",diac
3049,second,mt5_train_nodiac,1830,spurious,O,NAT_REL_POL,,"(15,17)",diac
3050,second,mt5_train_nodiac,1831,wrong_boundary,ORG,ORG,"(33,40)","(33,36)",diac
3051,second,mt5_train_nodiac,1831,missed,PERIOD,O,"(0,0)",,diac
3052,second,mt5_train_nodiac,1831,missed,PERIOD,O,"(1,8)",,diac
3053,second,mt5_train_nodiac,1834,wrong_boundary,PERSON,PERSON,"(5,18)","(5,10)",diac
3054,second,mt5_train_nodiac,1834,wrong_boundary,PERSON,PERSON,"(84,87)","(84,84)",diac
3055,second,mt5_train_nodiac,1834,spurious,O,PERSON,,"(15,18)",diac
3056,second,mt5_train_nodiac,1834,spurious,O,WORK_OF_ART,,"(92,92)",diac
3057,second,mt5_train_nodiac,1834,spurious,O,WORK_OF_ART,,"(93,96)",diac
3058,second,mt5_train_nodiac,1836,wrong_boundary,ORG,ORG,"(31,31)","(31,38)",diac
3059,second,mt5_train_nodiac,1836,missed,GPE,O,"(32,32)",,diac
3060,second,mt5_train_nodiac,1836,missed,GPE,O,"(33,38)",,diac
3061,second,mt5_train_nodiac,1836,spurious,O,DATETIME,,"(20,20)",diac
3062,second,mt5_train_nodiac,1836,spurious,O,DATETIME,,"(21,21)",diac
3063,second,mt5_train_nodiac,1836,spurious,O,DATETIME,,"(22,24)",diac
3064,second,mt5_train_nodiac,1839,spurious,O,ORG,,"(25,25)",diac
3065,second,mt5_train_nodiac,1839,spurious,O,ORG,,"(26,28)",diac
3066,second,mt5_train_nodiac,1840,wrong_boundary,ORG,ORG,"(25,34)","(25,28)",diac
3067,second,mt5_train_nodiac,1840,missed,PERSON,O,"(12,23)",,diac
3068,second,mt5_train_nodiac,1840,spurious,O,ORG,,"(12,14)",diac
3069,second,mt5_train_nodiac,1840,spurious,O,PERSON,,"(61,61)",diac
3070,second,mt5_train_nodiac,1840,spurious,O,PERSON,,"(62,63)",diac
3071,second,mt5_train_nodiac,1841,missed,DATETIME,O,"(39,39)",,diac
3072,second,mt5_train_nodiac,1841,missed,DATETIME,O,"(40,49)",,diac
3073,second,mt5_train_nodiac,1842,wrong_boundary,ORG,ORG,"(16,27)","(16,16)",diac
3074,second,mt5_train_nodiac,1842,spurious,O,ORG,,"(145,145)",diac
3075,second,mt5_train_nodiac,1842,spurious,O,ORG,,"(146,146)",diac
3076,second,mt5_train_nodiac,1843,wrong_type,ORG,PERSON,"(48,52)","(48,52)",
3077,second,mt5_train_nodiac,1843,wrong_type,ORG,PERSON,"(47,47)","(47,47)",
3078,second,mt5_train_nodiac,1843,wrong_boundary,PERSON,PERSON,"(1,24)","(1,12)",diac
3079,second,mt5_train_nodiac,1843,missed,ORG,O,"(54,55)",,diac
3080,second,mt5_train_nodiac,1845,wrong_boundary,PERSON,PERSON,"(20,25)","(20,22)",diac
3081,second,mt5_train_nodiac,1848,wrong_boundary,PERSON,PERSON,"(23,36)","(23,34)",diac
3082,second,mt5_train_nodiac,1850,spurious,O,EVENT,,"(56,56)",diac
3083,second,mt5_train_nodiac,1850,spurious,O,EVENT,,"(57,59)",diac
3084,second,mt5_train_nodiac,1851,spurious,O,GPE,,"(160,160)",diac
3085,second,mt5_train_nodiac,1851,spurious,O,GPE,,"(161,165)",diac
3086,second,mt5_train_nodiac,1853,wrong_boundary,PERSON,PERSON,"(28,38)","(28,30)",diac
3087,second,mt5_train_nodiac,1853,spurious,O,PERSON,,"(35,38)",diac
3088,second,mt5_train_nodiac,1855,wrong_type,PERSON,GPE,"(25,25)","(25,25)",
3089,second,mt5_train_nodiac,1855,wrong_type,PERSON,GPE,"(26,31)","(26,31)",
3090,second,mt5_train_nodiac,1856,wrong_boundary,PERSON,PERSON,"(0,19)","(0,4)",diac
3091,second,mt5_train_nodiac,1861,wrong_boundary,LOC,LOC,"(65,70)","(65,65)",diac
3092,second,mt5_train_nodiac,1863,wrong_boundary,LOC,LOC,"(3,3)","(1,20)",diac
3093,second,mt5_train_nodiac,1863,missed,LOC,O,"(4,4)",,diac
3094,second,mt5_train_nodiac,1863,missed,LOC,O,"(5,5)",,diac
3095,second,mt5_train_nodiac,1863,missed,LOC,O,"(6,6)",,diac
3096,second,mt5_train_nodiac,1863,missed,LOC,O,"(7,7)",,diac
3097,second,mt5_train_nodiac,1863,missed,LOC,O,"(8,20)",,diac
3098,second,mt5_train_nodiac,1863,spurious,O,LOC,,"(0,0)",diac
3099,second,mt5_train_nodiac,1866,missed,EVENT,O,"(0,0)",,diac
3100,second,mt5_train_nodiac,1866,missed,EVENT,O,"(1,8)",,diac
3101,second,mt5_train_nodiac,1866,missed,DATETIME,O,"(30,33)",,diac
3102,second,mt5_train_nodiac,1867,missed,PERSON,O,"(5,9)",,diac
3103,second,mt5_train_nodiac,1869,wrong_boundary,LOC,LOC,"(38,40)","(38,50)",diac
